record_id,source_dataset,data_origin,borrower_scope,dataset,business_age_years,registered_capital_wan,industry,employee_count,annual_revenue_wan,annual_profit_wan,profit_margin,cash_flow_wan,asset_liability_ratio,invalid_invoice_ratio,supplier_count,customer_count,customer_concentration,tax_level,tax_score,annual_tax_wan,has_default_history,overdue_count_2yr,credit_inquiry_3m,legal_disputes,has_real_estate,real_estate_value_wan,has_other_collateral,revenue_volatility,is_ecommerce,is_tech_enterprise,default_probability,has_defaulted,credit_rating,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code,risk_label,risk_label_definition
SGC-0001,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,DEM,18,,,,,0,1,1,4,2,used_car,1,2,4,2,1,4,2,21,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SYN-7686,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.1,182.7,hospitality_food,2,49.4,3.4,0.0695,19.8,0.8042,0.0028,9,17,0.1449,A,5,2.1,0,5,1,0,1,41.5,0,0.1511,0,0,0.3975,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7687,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.6,18.8,wholesale_retail,13,1191.5,-24.7,-0.0208,-14.4,0.2341,0.0411,12,13,0.4534,M,3,60.8,0,4,2,1,0,0,0,0.2538,0,0,0.4631,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7688,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.9,152.7,wholesale_retail,1,60.6,0.5,0.0083,24.2,0.2111,0.0241,10,13,0.6334,D,1,3.1,0,4,1,1,0,0,0,0.088,0,0,0.3182,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7689,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.2,116.7,manufacturing,2,797.2,-16.3,-0.0204,-8.1,0.1521,0.058,10,15,0.7645,A,5,12.1,0,0,1,0,0,0,0,0.3187,1,0,0.1651,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7690,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.8,25.2,manufacturing,7,271.5,-4.6,-0.0171,9.5,0.9,0.0561,10,26,0.7126,B,4,11.4,1,3,2,0,0,0,0,0.1714,0,0,0.5192,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7691,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.5,105.8,wholesale_retail,3,845.4,51.1,0.0605,81.0,0.4196,0.0148,8,11,0.0807,C,2,30.3,0,0,0,0,0,0,0,0.4608,0,0,0.1091,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7692,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.3,10.1,scientific_research,2,105.7,0.8,0.0079,19.6,0.2653,0.0342,9,15,0.2143,D,1,1.3,0,1,4,0,0,0,0,0.5924,0,0,0.3699,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7693,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.8,16.7,wholesale_retail,1,1748.3,10.7,0.0061,13.5,0.5846,0.1424,13,15,0.3423,M,3,79.7,1,8,8,0,1,421.0,0,0.2582,0,0,0.9151,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7694,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.0,27.8,agriculture,1,79.0,4.7,0.0593,21.0,0.1909,0.0051,5,23,0.3475,D,1,1.2,0,1,1,0,0,0,0,1.08,0,0,0.1339,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7695,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.5,58.1,education,1,19.8,0.8,0.0424,7.9,0.1944,0.0949,9,16,0.3204,M,3,0.5,0,0,1,0,0,0,0,1.212,0,0,0.1513,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7696,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.4,40.1,construction,2,203.9,57.6,0.2822,81.6,0.251,0.109,9,17,0.1583,C,2,4.7,0,2,2,0,1,49.3,0,0.2956,0,0,0.1522,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7697,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.6,38.8,manufacturing,1,42.2,3.7,0.0886,10.4,0.6729,0.0489,8,22,0.0793,A,5,1.4,0,0,2,0,0,0,0,0.2754,0,0,0.263,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7698,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.9,14.9,hospitality_food,1,20.2,1.4,0.0671,8.1,0.2364,0.1902,8,18,0.0938,C,2,1.1,0,0,2,1,0,0,1,0.4332,1,0,0.3453,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7699,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.2,20.8,resident_service,1,78.3,0.5,0.0062,7.3,0.5755,0.0316,6,15,0.3204,B,4,1.7,0,0,3,0,0,0,0,0.7747,0,0,0.2847,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7700,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.2,122.3,construction,6,69.4,-1.0,-0.0149,27.7,0.4411,0.0204,7,23,0.2675,C,2,1.1,0,0,1,0,0,0,0,0.0815,0,0,0.1412,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7701,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.3,159.6,wholesale_retail,3,1468.5,-24.5,-0.0167,-23.2,0.555,0.0174,14,11,0.1289,M,3,70.6,0,1,2,0,0,0,0,1.695,0,0,0.2585,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7702,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.1,75.2,resident_service,1,142.8,8.5,0.0594,11.9,0.8609,0.0025,10,18,0.2459,M,3,3.2,0,1,1,0,0,0,0,0.7842,0,0,0.4048,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7703,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.9,74.6,agriculture,66,22.0,1.2,0.0554,8.8,0.4751,0.0816,13,12,0.2265,A,5,0.5,0,0,0,0,0,0,0,0.1861,0,0,0.1597,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7704,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.8,22.6,hospitality_food,3,26.3,-0.2,-0.0077,10.5,0.1169,0.0274,10,15,0.4287,B,4,0.5,1,5,3,0,0,0,0,0.7488,0,1,0.6376,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7705,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.0,14.4,other,1,434.1,-9.7,-0.0223,11.1,0.3789,0.0296,8,9,0.0753,B,4,22.1,0,0,2,0,0,0,1,0.1346,0,0,0.1355,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7706,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.7,25.9,wholesale_retail,9,327.1,4.5,0.0139,18.5,0.191,0.0278,7,14,1.0397,B,4,18.7,0,2,1,1,1,296.5,0,0.1914,0,0,0.1505,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7707,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.5,22.7,transportation,5,81.8,-3.3,-0.0408,-3.7,0.1044,0.0125,6,10,0.8277,B,4,3.9,1,8,5,1,0,0,0,0.3041,0,0,0.9415,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7708,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.1,60.0,manufacturing,1,168.9,0.4,0.0023,12.8,0.1751,0.0235,11,17,0.1815,C,2,5.8,0,0,2,2,0,0,0,0.0633,0,0,0.2835,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7709,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.4,48.4,manufacturing,1,239.3,14.6,0.061,23.7,0.4285,0.0965,10,18,0.535,B,4,8.5,0,3,7,0,1,103.1,0,0.2068,0,0,0.4439,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7710,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.5,32.8,wholesale_retail,1,420.3,-13.9,-0.033,-8.4,0.2877,0.0086,12,12,0.3723,M,3,6.0,0,0,1,0,1,61.3,0,1.1745,0,0,0.1331,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7711,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.7,43.9,hospitality_food,1,521.0,0.8,0.0016,3.3,0.9,0.0335,9,17,0.1165,B,4,23.4,0,1,0,1,0,0,0,2.3888,0,0,0.5216,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7712,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.8,206.0,construction,1,294.0,16.2,0.055,16.0,0.4047,0.0113,7,12,0.206,M,3,14.9,0,1,2,0,0,0,0,1.2785,0,0,0.2711,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7713,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.2,96.1,agriculture,231,541.3,-3.7,-0.0069,-3.2,0.9,0.0475,6,26,0.7237,C,2,27.5,0,2,0,0,0,0,0,0.9689,0,0,0.4409,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7714,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.1,113.6,hospitality_food,1,154.1,-2.3,-0.015,9.6,0.4983,0.0577,5,18,0.4159,M,3,8.7,0,2,0,0,0,0,0,0.4712,0,0,0.2949,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7715,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.8,75.3,scientific_research,224,124.9,19.5,0.1557,25.4,0.3254,0.0181,13,14,0.4753,M,3,2.5,0,0,1,0,0,0,0,0.1517,0,0,0.1559,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7716,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.2,104.3,wholesale_retail,1,230.4,2.6,0.0114,4.7,0.4484,0.2039,9,19,0.1446,B,4,5.6,0,0,1,0,0,0,0,0.4522,1,0,0.3951,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7717,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.8,62.9,transportation,4,91.9,-1.7,-0.0184,10.2,0.0996,0.0166,8,22,0.0222,M,3,3.7,0,0,2,1,0,0,0,0.1888,0,0,0.2499,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7718,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.3,20.9,manufacturing,2,10,0.4,0.0411,4.0,0.3929,0.0661,4,14,0.0545,C,2,0.3,0,0,1,0,0,0,0,0.2999,0,0,0.3682,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7719,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.6,9.6,wholesale_retail,1,68.5,6.1,0.0889,18.1,0.0585,0.0267,8,18,0.0719,C,2,2.1,0,1,3,0,0,0,0,0.6797,0,0,0.2764,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7720,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.7,98.0,manufacturing,1,318.7,4.4,0.0138,14.7,0.2781,0.0541,11,21,0.3566,C,2,4.2,0,1,3,0,1,132.9,0,0.6667,0,0,0.2257,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7721,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,6.3,43.7,hospitality_food,1,264.8,16.2,0.0612,47.8,0.2862,0.0122,12,16,0.567,M,3,4.3,0,2,1,0,0,0,0,0.6147,0,0,0.2113,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7722,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,9.0,wholesale_retail,2,107.5,-1.1,-0.01,9.4,0.9,0.0216,6,15,0.2234,B,4,3.1,0,1,3,0,0,0,0,1.6955,0,0,0.4285,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7723,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.4,93.0,scientific_research,3,280.5,20.7,0.0737,37.3,0.0777,0.0843,8,15,0.1691,C,2,11.8,0,0,2,0,0,0,0,1.0638,0,0,0.1258,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7724,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.7,169.3,transportation,1,84.4,-1.6,-0.0185,2.8,0.5239,0.0088,8,15,0.197,M,3,3.9,0,0,2,0,1,331.3,0,0.0991,0,0,0.2526,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7725,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.0,69.7,wholesale_retail,20,3707.6,238.6,0.0644,188.5,0.2885,0.0051,13,20,0.3809,C,2,84.6,1,7,4,1,0,0,1,0.347,0,0,0.511,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7726,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.2,71.2,it_tech,2,197.0,-2.7,-0.0138,12.2,0.5543,0.0381,11,19,0.1836,M,3,8.2,0,0,1,0,0,0,0,0.7756,0,0,0.1962,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7727,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.0,41.8,manufacturing,2,973.2,-23.3,-0.0239,-32.8,0.2636,0.0327,11,17,1.2205,M,3,43.2,0,1,2,0,1,378.5,0,0.826,1,0,0.1656,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7728,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.2,75.1,transportation,1,1901.7,181.2,0.0953,155.6,0.1979,0.0186,10,16,0.3475,B,4,88.5,0,0,1,0,1,518.9,0,0.3146,0,0,0.053,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7729,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,64.9,transportation,1,194.4,12.6,0.0649,22.7,0.3186,0.21,9,20,0.1066,B,4,7.7,0,0,2,0,0,0,0,0.1826,0,0,0.2649,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7730,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,10.4,manufacturing,1,111.9,-2.3,-0.021,7.1,0.6169,0.0713,6,16,0.3438,B,4,6.3,0,0,2,1,1,854.0,1,0.9947,1,0,0.3135,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7731,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.0,51.5,wholesale_retail,1,15.0,0.0,0.0005,6.0,0.5961,0.1605,5,22,0.5165,M,3,0.4,0,0,1,0,0,0,0,0.4645,0,0,0.3072,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7732,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.1,145.0,manufacturing,1,646.7,29.5,0.0456,55.4,0.8862,0.021,11,19,0.556,C,2,32.4,0,0,0,1,0,0,0,0.797,1,0,0.2136,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7733,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.1,62.8,it_tech,1,37.7,-0.3,-0.0069,2.9,0.5679,0.0323,10,20,0.348,M,3,1.3,0,1,2,1,0,0,0,0.1134,0,0,0.5859,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7734,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.7,27.0,it_tech,1,154.6,7.1,0.0457,11.7,0.0677,0.017,6,18,0.3786,A,5,8.6,1,8,0,0,0,0,0,0.5432,0,0,0.7883,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7735,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.7,102.5,education,1,106.0,2.5,0.0235,35.4,0.2108,0.0201,8,20,0.3934,M,3,4.0,0,0,2,1,1,60.0,1,0.3217,1,0,0.1652,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7736,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.0,183.6,resident_service,48,171.3,5.2,0.0304,7.3,0.8158,0.0478,5,17,0.42,B,4,4.5,0,0,1,0,0,0,0,0.5142,0,0,0.3404,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7737,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.1,80.4,manufacturing,6,995.0,31.3,0.0314,23.9,0.76,0.05,11,16,0.3992,M,3,48.7,0,1,0,0,0,0,0,0.3533,1,0,0.229,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7738,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.9,31.2,wholesale_retail,1,130.4,8.9,0.0685,10.3,0.6557,0.1512,10,15,0.1694,C,2,6.1,0,2,2,2,0,0,0,0.213,0,0,0.6423,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7739,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.1,38.4,wholesale_retail,1,15.3,1.9,0.1267,6.1,0.7347,0.0071,11,15,0.2308,C,2,0.5,1,7,0,0,0,0,0,0.3211,0,0,0.7886,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7740,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.0,22.7,transportation,15,38.4,-0.4,-0.0104,5.3,0.2527,0.0287,8,19,0.2563,M,3,0.8,1,6,2,0,0,0,0,1.8148,0,0,0.8749,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7741,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.7,60.1,it_tech,1,164.7,7.8,0.0475,27.1,0.9,0.089,11,16,0.1459,M,3,4.9,0,0,0,0,0,0,0,0.0676,0,0,0.1458,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7742,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.5,33.9,hospitality_food,3,1534.2,270.6,0.1764,269.5,0.5863,0.061,6,17,1.5566,M,3,62.0,0,3,3,0,0,0,0,0.2837,0,0,0.3147,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7743,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.1,99.7,construction,1,201.1,5.9,0.0295,9.2,0.5541,0.0022,8,17,0.0942,C,2,9.4,0,1,1,1,0,0,0,0.6065,1,0,0.5063,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7744,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.8,72.1,wholesale_retail,3,49.6,0.9,0.0187,12.1,0.3856,0.1171,7,17,0.1127,B,4,2.1,0,0,2,0,0,0,0,0.0878,0,0,0.2582,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7745,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.6,66.0,resident_service,1,358.2,-13.5,-0.0376,4.8,0.5334,0.1171,8,14,0.1778,A,5,12.6,0,1,3,0,0,0,0,0.1261,0,0,0.2,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7746,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.0,5.2,manufacturing,1,1101.4,13.8,0.0125,21.3,0.5319,0.0164,13,22,0.3084,B,4,27.8,1,3,2,0,0,0,0,0.1803,0,0,0.52,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7747,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.3,90.9,construction,1,1175.7,-32.4,-0.0276,-6.7,0.9,0.0048,6,22,0.2674,M,3,43.0,0,0,1,0,1,236.2,0,0.7345,0,0,0.1116,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7748,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.2,174.9,manufacturing,1,243.5,-0.9,-0.0038,11.3,0.9,0.0307,11,12,0.1375,B,4,5.5,0,1,4,0,0,0,0,1.7112,0,0,0.4185,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7749,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.9,361.4,manufacturing,2,120.4,-3.8,-0.0316,8.8,0.5272,0.0473,6,11,0.3911,C,2,3.7,0,1,3,2,0,0,0,0.5908,0,0,0.5157,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7750,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.1,74.6,manufacturing,5,65.4,-1.5,-0.0228,10.4,0.5019,0.2514,12,22,0.5891,M,3,2.4,0,0,2,0,0,0,0,0.4615,0,0,0.3377,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7751,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,181.5,wholesale_retail,1,1244.3,14.5,0.0116,25.7,0.1882,0.0046,11,19,0.2209,C,2,73.0,0,0,0,0,1,236.3,0,0.315,0,0,0.0538,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-7752,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.2,16.1,manufacturing,1,583.2,-12.3,-0.0211,-10.7,0.276,0.0428,13,23,0.1589,B,4,28.5,0,1,3,0,0,0,0,0.3829,0,0,0.227,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
