record_id,source_dataset,data_origin,borrower_scope,business_type,industry,business_age,monthly_revenue,monthly_cost,net_cashflow,existing_debt,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,risk_label,risk_label_definition,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code
SGC-0873,UCI South German Credit,public_real_world_historical,individual,,,,,,,,433,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,3,furniture_equipment,1,1,3,2,2,4,1,22,3,1,1,3,2,1,2
SGC-0874,UCI South German Credit,public_real_world_historical,individual,,,,,,,,9572,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,3,9,retraining,1,2,1,1,1,1,3,28,3,2,2,3,2,1,2
SGC-0875,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1837,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,1,6,repairs,1,4,4,2,1,4,4,34,1,3,1,2,2,1,2
SGC-0876,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4249,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,0,other,1,1,4,4,1,2,3,28,3,2,2,4,2,1,2
SGC-0877,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5234,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,0,other,1,1,4,4,1,2,3,28,3,2,2,4,2,1,2
SGC-0878,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6758,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,3,3,2,1,2,3,31,3,2,1,3,2,2,2
SGC-0879,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1366,DEM,9,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,2,3,2,1,4,2,22,3,1,1,3,2,1,2
SGC-0880,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1358,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,10,business,5,5,4,3,1,3,3,40,2,2,1,4,2,2,2
SGC-0881,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2473,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,1,4,3,1,1,3,25,3,2,1,1,2,1,2
SGC-0882,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1337,DEM,9,,,,,0,1,1=bad credit risk; 0=good credit risk,0,3,0,3,furniture_equipment,1,2,4,3,1,2,3,34,3,2,2,4,2,2,2
SGC-0883,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7763,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,5,4,3,1,4,4,42,1,3,1,4,2,1,2
SGC-0884,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1264,DEM,15,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,1,0,other,2,3,2,4,1,2,2,25,3,1,1,3,2,1,2
SGC-0885,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2631,DEM,15,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,2,3,2,2,1,4,3,28,3,1,2,3,2,2,2
SGC-0886,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6560,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,2,4,3,3,1,2,2,24,3,2,1,3,2,1,2
SGC-0887,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3123,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,2,4,2,1,1,2,27,3,2,1,3,2,1,2
SGC-0888,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8065,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,6,repairs,1,3,3,2,1,2,4,25,3,2,2,4,2,2,2
SGC-0889,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2439,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,2,4,2,1,4,1,35,3,2,1,3,2,2,2
SGC-0890,UCI South German Credit,public_real_world_historical,individual,,,,,,,,9034,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,2,2,4,3,2,1,4,29,3,1,1,4,2,2,2
SGC-0891,UCI South German Credit,public_real_world_historical,individual,,,,,,,,14027,DEM,60,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,1,4,4,3,1,2,4,27,3,2,1,4,2,2,2
SGC-0892,UCI South German Credit,public_real_world_historical,individual,,,,,,,,9629,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,1,new_car,1,4,4,3,1,4,3,24,3,2,2,3,2,2,2
SGC-0893,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1484,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,5,3,2,4,1,1,1,25,3,2,1,3,2,2,2
SGC-0894,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1131,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,1,4,2,1,2,3,33,3,2,1,3,2,1,2
SGC-0895,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2064,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,3,2,used_car,1,1,3,2,1,2,2,34,3,2,1,4,2,2,2
SGC-0896,UCI South German Credit,public_real_world_historical,individual,,,,,,,,12976,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,1,new_car,1,1,3,2,1,4,4,38,3,3,1,4,2,2,2
SGC-0897,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2580,DEM,21,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,3,9,retraining,3,2,4,3,1,2,1,41,1,2,1,2,1,1,2
SGC-0898,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2570,DEM,27,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,0,other,1,3,3,2,1,3,1,21,3,1,1,3,2,1,2
SGC-0899,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3915,DEM,27,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,9,retraining,1,3,4,3,1,2,3,36,3,2,1,3,1,2,2
SGC-0900,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1309,DEM,10,,,,,1,1,1=bad credit risk; 0=good credit risk,0,4,2,0,other,5,3,4,3,3,4,2,27,3,2,1,2,2,1,2
SGC-0901,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4817,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,4,2,3,2,3,2,31,3,2,1,3,2,2,2
SGC-0902,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2579,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,2,4,3,1,1,1,33,3,2,1,2,1,1,2
SGC-0903,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2225,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,3,0,other,1,5,4,3,1,4,4,57,1,3,2,3,2,2,2
SGC-0904,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4153,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,3,2,3,2,3,3,42,3,2,1,3,2,1,2
SGC-0905,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3114,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,2,used_car,1,2,1,2,1,4,2,26,3,1,1,3,2,1,2
SGC-0906,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2124,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,2,used_car,1,3,4,2,1,4,1,24,3,1,2,3,2,1,2
SGC-0907,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1553,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,2,used_car,1,3,4,3,1,3,3,44,1,2,1,3,2,1,2
SGC-0908,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2406,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,4,4,2,1,4,1,23,3,1,1,3,2,1,2
SGC-0909,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1333,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,3,0,other,1,1,4,3,1,2,1,43,3,3,2,3,1,1,2
SGC-0910,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7119,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,2,used_car,1,3,3,3,1,4,4,53,3,3,2,3,1,1,2
SGC-0911,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4870,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,3,0,other,1,3,3,3,1,4,4,53,3,3,2,3,1,1,2
SGC-0912,UCI South German Credit,public_real_world_historical,individual,,,,,,,,691,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,0,other,1,5,4,3,1,3,2,35,3,2,2,3,2,1,2
SGC-0913,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4370,DEM,42,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,3,3,furniture_equipment,1,4,3,3,1,2,2,26,1,2,2,3,1,2,2
SGC-0914,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2746,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,2,used_car,1,5,4,3,1,4,3,31,1,2,1,3,2,1,2
SGC-0915,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4110,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,2,used_car,1,5,3,3,1,4,4,23,1,1,2,3,1,1,2
SGC-0916,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2462,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,3,2,3,1,2,3,22,3,2,1,3,2,1,2
SGC-0917,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1282,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,3,2,2,1,4,3,20,3,1,1,3,2,1,2
SGC-0918,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2969,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,0,2,used_car,1,2,4,2,1,3,2,25,3,1,2,3,2,1,2
SGC-0919,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4605,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,1,new_car,1,5,3,3,1,4,4,24,3,3,2,3,1,1,2
SGC-0920,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6331,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,1,new_car,1,5,4,3,1,4,4,46,3,3,2,3,2,2,2
SGC-0921,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3552,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,2,used_car,1,4,3,3,1,4,3,27,1,2,1,3,2,1,2
SGC-0922,UCI South German Credit,public_real_world_historical,individual,,,,,,,,697,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,0,other,1,2,4,3,1,2,3,46,1,2,2,3,2,2,2
SGC-0923,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1442,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,4,4,2,1,4,3,23,3,1,2,3,2,1,2
SGC-0924,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5293,DEM,27,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,9,retraining,1,1,2,3,1,4,2,50,3,2,2,3,2,2,2
SGC-0925,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3414,DEM,21,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,3,6,repairs,1,2,2,3,1,1,2,26,2,2,2,3,2,1,2
SGC-0926,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2039,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,3,1,2,1,4,1,20,3,1,1,3,2,1,2
SGC-0927,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3161,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,9,retraining,1,3,4,3,1,2,2,31,1,1,1,3,2,2,2
SGC-0928,UCI South German Credit,public_real_world_historical,individual,,,,,,,,902,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,8,vacation,1,4,4,4,1,4,2,21,3,1,1,3,2,1,2
SGC-0929,UCI South German Credit,public_real_world_historical,individual,,,,,,,,10297,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,1,new_car,1,4,4,3,1,4,4,39,3,3,3,3,1,2,2
SGC-0930,UCI South German Credit,public_real_world_historical,individual,,,,,,,,14421,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,0,9,retraining,1,3,2,3,1,2,3,25,2,2,1,3,2,2,2
SGC-0931,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1056,DEM,18,,,,,1,1,1=bad credit risk; 0=good credit risk,0,2,4,0,other,1,5,3,3,3,3,1,30,3,2,2,3,2,1,2
SGC-0932,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1274,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,2,3,2,1,1,1,37,1,2,1,2,2,1,2
SGC-0933,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1223,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,1,5,1,1,1,1,1,46,3,1,2,3,2,1,2
SGC-0934,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1372,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,4,2,1,1,3,3,36,3,2,1,3,2,1,2
SGC-0935,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2625,DEM,16,,,,,1,1,1=bad credit risk; 0=good credit risk,0,1,4,0,other,1,5,2,3,3,4,2,43,3,1,1,3,2,2,1
SGC-0936,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2235,DEM,20,,,,,1,1,1=bad credit risk; 0=good credit risk,0,1,4,0,other,1,3,4,4,3,2,2,33,1,1,2,3,2,1,1
SGC-0937,UCI South German Credit,public_real_world_historical,individual,,,,,,,,959,DEM,9,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,1,3,1,2,1,2,3,29,1,2,1,3,2,1,2
SGC-0938,UCI South German Credit,public_real_world_historical,individual,,,,,,,,884,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,0,other,1,5,4,3,1,4,3,36,3,2,1,3,1,2,2
SGC-0939,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1246,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,1,2,4,3,1,2,1,23,1,2,1,2,2,1,2
SGC-0940,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8086,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,3,0,other,2,5,2,3,1,4,3,42,2,2,4,4,2,2,2
SGC-0941,UCI South German Credit,public_real_world_historical,individual,,,,,,,,10127,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,4,0,other,3,3,2,3,1,2,4,44,3,3,1,3,2,1,2
SGC-0942,UCI South German Credit,public_real_world_historical,individual,,,,,,,,888,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,1,5,4,3,1,4,3,41,1,2,1,2,1,1,2
SGC-0943,UCI South German Credit,public_real_world_historical,individual,,,,,,,,719,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,6,repairs,1,5,4,3,1,4,3,41,1,2,1,2,1,1,2
SGC-0944,UCI South German Credit,public_real_world_historical,individual,,,,,,,,12389,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,5,3,1,3,1,4,4,37,1,3,1,3,2,2,2
SGC-0945,UCI South German Credit,public_real_world_historical,individual,,,,,,,,709,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,5,4,3,1,4,1,57,3,2,1,2,2,1,2
SGC-0946,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6850,DEM,15,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,1,0,other,2,1,1,3,1,2,2,34,2,2,1,4,1,2,2
SGC-0947,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2210,DEM,10,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,2,used_car,1,3,2,3,1,2,1,25,3,1,1,2,2,1,2
SGC-0948,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7485,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,1,1,new_car,5,1,4,2,1,1,1,53,1,2,1,4,2,2,2
SGC-0949,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1442,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,0,other,1,4,4,3,1,4,4,32,1,3,2,2,1,1,2
SGC-0950,UCI South German Credit,public_real_world_historical,individual,,,,,,,,797,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,4,3,furniture_equipment,5,5,4,2,1,3,2,33,3,2,1,2,1,1,2
SGC-0951,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4746,DEM,45,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,3,furniture_equipment,1,2,4,3,1,2,2,24,1,2,2,2,2,1,2
SGC-0952,UCI South German Credit,public_real_world_historical,individual,,,,,,,,939,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,3,4,0,other,3,4,4,4,1,2,1,28,3,2,3,3,2,2,2
SGC-0953,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1188,DEM,21,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,9,retraining,1,5,2,2,1,4,2,39,3,2,1,3,1,1,2
SGC-0954,UCI South German Credit,public_real_world_historical,individual,,,,,,,,11590,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,4,1,new_car,2,3,2,2,1,4,3,24,3,1,2,2,2,1,2
SGC-0955,UCI South German Credit,public_real_world_historical,individual,,,,,,,,609,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,3,1,9,retraining,1,2,4,2,1,1,1,26,1,2,1,1,2,1,2
SGC-0956,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1190,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,5,domestic_appliances,1,1,2,2,1,4,4,55,3,3,3,1,1,1,2
SGC-0957,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2767,DEM,21,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,9,retraining,2,5,4,1,1,2,3,61,3,1,2,2,2,1,2
SGC-0958,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3441,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,2,3,2,2,2,4,3,21,1,1,1,3,2,1,2
SGC-0959,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4280,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,0,9,retraining,2,3,4,2,1,4,3,26,3,1,2,2,2,1,2
SGC-0960,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3092,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,2,2,3,4,1,2,3,22,3,1,1,3,2,2,2
SGC-0961,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6761,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,0,other,5,3,2,3,1,4,3,68,2,1,2,3,2,1,2
SGC-0962,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1331,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,1,2,2,3,1,1,3,22,3,2,1,3,2,1,2
SGC-0963,UCI South German Credit,public_real_world_historical,individual,,,,,,,,15945,DEM,54,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,0,9,retraining,1,2,3,3,1,4,4,58,3,1,1,3,2,2,2
SGC-0964,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3234,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,2,used_car,1,2,4,2,1,4,1,23,3,1,1,2,2,2,2
SGC-0965,UCI South German Credit,public_real_world_historical,individual,,,,,,,,802,DEM,15,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,1,5,4,3,1,3,3,37,3,2,1,3,1,1,2
SGC-0966,UCI South German Credit,public_real_world_historical,individual,,,,,,,,9960,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,1,2,1,2,1,2,3,26,1,2,1,3,2,2,2
SGC-0967,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8648,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,3,9,retraining,1,2,2,3,1,2,3,27,1,2,2,3,2,2,2
SGC-0968,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1345,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,3,4,4,1,3,1,26,3,2,1,3,2,1,2
SGC-0969,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1845,DEM,45,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,3,4,3,1,4,4,23,3,3,1,3,2,2,2
SGC-0970,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1647,DEM,21,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,1,0,other,5,3,4,3,1,2,2,40,1,2,2,2,1,1,2
SGC-0971,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4844,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,9,retraining,1,1,3,3,1,2,3,33,3,1,1,4,2,2,2
SGC-0972,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8318,DEM,27,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,0,9,retraining,1,5,2,2,1,4,4,42,2,3,2,4,2,2,2
SGC-0973,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2100,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,3,2,3,furniture_equipment,1,3,4,3,2,2,1,37,3,2,1,3,2,1,2
SGC-0974,UCI South German Credit,public_real_world_historical,individual,,,,,,,,11816,DEM,45,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,0,9,retraining,1,5,2,3,1,4,3,29,3,1,2,3,2,1,2
SGC-0975,UCI South German Credit,public_real_world_historical,individual,,,,,,,,448,DEM,6,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,6,repairs,1,2,4,2,1,4,2,23,3,2,1,3,2,1,2
SGC-0976,UCI South German Credit,public_real_world_historical,individual,,,,,,,,11998,DEM,30,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,5,domestic_appliances,1,2,1,1,1,1,4,34,1,2,1,2,2,2,2
SGC-0977,UCI South German Credit,public_real_world_historical,individual,,,,,,,,18424,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,0,10,business,1,3,1,2,1,2,2,32,1,2,1,4,2,2,1
SGC-0978,UCI South German Credit,public_real_world_historical,individual,,,,,,,,14896,DEM,6,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,5,1,3,1,4,4,68,1,2,1,4,2,2,2
SGC-0979,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2762,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,5,5,1,2,1,2,2,25,3,2,1,3,2,2,2
SGC-0980,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3386,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,1,new_car,1,5,3,3,1,4,4,35,3,3,1,3,2,2,2
SGC-0981,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2039,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,1,2,1,4,1,1,2,22,3,2,1,3,2,2,2
SGC-0982,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2169,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,3,9,retraining,1,3,4,4,1,2,3,28,3,2,1,3,2,2,2
SGC-0983,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5096,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,2,used_car,1,3,2,2,1,3,3,30,3,2,1,4,2,2,2
SGC-0984,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1882,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,3,4,2,1,4,3,25,1,1,2,3,2,1,2
SGC-0985,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6999,DEM,48,,,,,1,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,1,4,1,4,3,1,1,34,3,2,2,3,2,2,2
SGC-0986,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2292,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,4,9,retraining,1,1,4,3,1,2,3,42,2,2,2,4,2,2,2
SGC-0987,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8978,DEM,14,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,5,1,1,1,4,2,45,3,2,1,4,2,2,1
SGC-0988,UCI South German Credit,public_real_world_historical,individual,,,,,,,,674,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,2,4,4,4,1,1,2,20,3,2,1,3,2,1,2
SGC-0989,UCI South German Credit,public_real_world_historical,individual,,,,,,,,976,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,0,other,1,2,1,2,1,2,3,23,3,2,1,2,2,1,2
SGC-0990,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2718,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,0,other,1,3,3,2,1,4,2,20,3,1,1,2,2,2,2
